Runner,Time,Date
Michael McFadden,2.339,2004-08-04
Sceptus,1.750,2006-02-03
Sceptus,1.593,2006-05-12
Sceptus,1.578,2006-07-28
Xelna,1.562,2006-08-15
Xelna,1.513,2007-10-25
Xelna,1.497,2009-01-11
Kalle29,1.482,2014-09-09
Nature Freak,1.476,2015-08-01
Nature Freak,1.458,2015-08-03
DKman00,1.456,2018-08-18
Xelna,1.454,2020-09-29
Xelna,1.449,2021-09-12
Xelna,1.445,2021-09-12
Xelna,1.439,2021-09-12
Xelna,1.436,2021-09-12
