Runner,Time,Date
Michael McFadden,22.389,2004-08-04
Sceptus,19.391,2006-04-02
IsraeliRD,18.206,2006-07-XX
Xelna,17.828,2006-09-07
IsraeliRD,17.339,2006-10-31
IsraeliRD,15.109,2008-12-18
Xelna,15.067,2009-08-19
Xelna,12.649,2011-02-04
Xelna,12.479,2011-02-05
Xelna,12.219,2011-02-05
Xelna,11.887,2011-02-06
Xelna,11.684,2011-09-28
hPerks,11.103,2018-03-30
hPerks,10.466,2018-03-30
Xedron,10.157,2020-05-27
Xelna,10.142,2020-07-11
Xelna,10.050,2020-07-11
Xelna,10.044,2020-07-12
Xelna,9.948,2020-07-12
