Runner,Time,Date
Michael McFadden,38.39,2004-08-04
IsraeliRD,34.47,2006-03-27
Andrew Patterson,34.441,???
Xelna,32.250,2006-07-18
Andrew Patterson,28.172,2006-07-18
Xelna,6.781,2006-08-03
Xelna,6.219,2008-10-04
Xelna,6.216,2009-01-07
Xelna,5.857,2009-01-07
Xelna,3.931,2010-09-15
Kalle29,3.884,2014-05-29
Nature Freak,3.873,2018-08-06
Nature Freak,3.871,2018-08-06
Nature Freak,3.856,2018-08-06
Nature Freak,3.848,2018-08-07
Xedron,3.247,2019-02-23
Xedron,2.889,2019-03-12
