Runner,Time,Date
Michael McFadden,23.949,2004-08-04
Sceptus,16.750,2006-XX-XX
IsraeliRD,16.484,2006-02-21
IsraeliRD,15.612,2006-XX-XX
Xelna,14.906,2006-11-08
Xelna,14.891,2006-11-11
Xelna,13.04,2009-01-12
Xelna,12.871,2009-01-12
Xelna,12.339,2011-08-11
Dushine,12.285,2015-XX-XX
Nature Freak,12.157,2017-08-01
Xedron,12.156,2018-03-15
Xedron,11.906,2018-03-15
Xedron,11.789,2018-11-04
Xedron,11.769,2018-11-04
