Runner,Time,Date
Michael McFadden,29.479,2004-08-04
tingly,28.910,2005-08-30
Blake100,12.09,2006-08-07
Xelna,11.203,2006-08-10
Regislian,11.15,2007-10-24
Dushine,11.14,2008-06-28
Dushine,10.93,2008-09-XX
Dushine,10.890,2009-01-09
Dushine,8.390,2009-11-14
Xelna,7.582,2011-02-07
Xelna,7.451,2012-08-22
Xelna,7.394,2012-08-22
theturk1234,7.375,2017-10-16
DKman00,7.360,2019-03-11
Xelna,7.250,2019-03-17
HappyTreeX1,6.929,2020-09-23
