Runner,Time,Date
Michael McFadden,10.619,2004-08-04
tingly,10.459,2005-08-30
IsraeliRD,???,2006-XX-XX
Sceptus,7.562,2006-02-20
Guagan Jackson,6.29,2006-04-05
Andrew Patterson,5.110,2006-04-23
Andrew Patterson,5.047,2006-04-30
Andrew Patterson,4.87,2006-10-03
Dushine,4.519,2008-10-19
DKman00,4.513,2019-03-22
DKman00,4.438,2019-03-22
DKman00,4.344,2019-03-27
Mazik,4.267,2020-12-28
