Runner,Time,Date
Michael McFadden,26.869,2004-08-04
Sceptus,14.875,2005-08-30
Xelna,12.531,2006-08-06
IsraeliRD,11.916,2006-08-17
Xelna,9.953,2006-08-24
Xelna,9.765,2009-01-12
Xelna,9.578,2009-01-13
Xelna,9.169,2011-08-06
Xelna,8.969,2011-08-06
Xelna,8.728,2011-08-06
Kalle29,7.698,2014-05-19
hPerks,7.309,2018-04-01
hPerks,6.755,2018-04-02
Xedron,5.949,2020-05-25
