Runner,Time,Date
Michael McFadden,1:11.909,2004-08-04
Sceptus,1:09.349,2005-08-30
IsraeliRD,54.087,2006-02-20
Xelna,21.953,2006-10-03
Xelna,20.859,2009-01-XX
Xelna,19.96,2009-03-27
Xelna,19.484,2009-03-27
Kalle29,19.259,2014-04-19
Kalle29,17.675,2014-06-20
Kalle29,17.105,2014-10-12
Xelna,16.891,2019-04-12
Xelna,16.609,2019-12-14
SerjG2005,16.538,2021-04-13
