Runner,Time,Date
Michael McFadden,11.829,2004-08-04
IsraeliRD,10.565,2006-03-12
Sceptus,10.375,2006-03-12
IsraeliRD,10.235,2006-03-27
Sceptus,9.985,2006-04-02
Sceptus,9.750,2006-04-04
Xelna,3.409,2006-08-18
Xelna,3.159,2006-08-18
Xelna,3.015,2006-08-18
Xelna,3.011,2009-01-07
Xelna,2.659,2011-08-26
Xelna,2.511,2011-08-27
Nature Freak,2.358,2015-11-11
Dom,2.355,2021-10-26
Dom,2.337,2021-10-28
