Runner,Time,Date
Michael McFadden,6.579,2004-08-04
IsraeliRD,5.778,2006-03-09
IsraeliRD,5.007,2006-03-11
IsraeliRD,4.917,2006-03-27
IsraeliRD,4.875,2006-09-XX
Blake100,4.829,2007-XX-XX
IsraeliRD,4.820,2009-03-03
Solidsnipe,4.81,2010-03-11
Sporlo,4.780,2011-01-07
Sporlo,4.767,2011-01-20
Nature Freak,4.764,2015-09-13
Nature Freak,4.758,2015-11-11
Nature Freak,4.757,2015-11-11
Nature Freak,4.756,2015-11-23
Nature Freak,4.746,2016-01-28
c0wmanglr,4.737,2021-09-06
c0wmanglr,4.735,2021-09-06
