Runner,Time,Date
Michael McFadden,3.179,2004-08-04
IsraeliRD,3.044,2006-04-17
IsraeliRD,2.995,2006-04-24
Xelna,2.953,2006-08-18
Andrew Patterson,2.750,2006-08-23
IsraeliRD,2.622,2006-09-09
Xelna,2.61,2008-10-04
Xelna,2.590,2009-01-11
Dushine,2.547,2009-04-06
Dushine,2.527,2011-08-18
Dushine,2.478,???
Nature Freak,2.458,2019-03-12
Nature Freak,2.449,2019-03-12
berserk,2.448,2022-01-27
