Runner,Time,Date
Michael McFadden,6.139,2004-08-04
Sceptus,5.875,2005-08-30
Guagan Jackson,5.823,2006-03-04
Sonic Warrior1,5.819,2009-01-05
Dushine,5.781,2009-01-10
Xelna,5.772,2009-03-15
Nature Freak,5.755,2017-08-24
Nature Freak,5.745,2018-04-11
Nature Freak,5.744,2018-12-11
Nature Freak,5.730,2018-12-11
Xelna,5.721,2020-04-23
