Runner,Time,Date
Michael McFadden,4.059,2004-08-04
tingly,3.839,2005-08-30
Sceptus,3.797,2006-03-11
Sceptus,3.703,2006-XX-XX
Sceptus,3.69,2006-XX-XX
Xelna,3.484,2006-08-30
Xelna,3.391,2006-10-01
Xelna,3.370,2008-12-29
Xelna,3.276,2009-01-18
Dushine,3.198,2011-08-24
Kalle29,3.182,2015-01-16
Nature Freak,3.178,2016-02-20
Nature Freak,3.137,2016-12-25
Xelna,3.121,2020-04-04
Dom,3.114,2021-08-28
Dom,3.104,2022-01-26
