Runner,Time,Date
Michael McFadden,6.369,2004-08-04
Sceptus,3.437,2006-02-20
IsraeliRD,1.041,2006-05-05
Sceptus,0.929,2006-06-18
Xelna,0.9069,2006-07-16
IsraeliRD,0.891,2007-10-21
Sonic Warrior1,0.889,2008-08-07	
Xelna,0.858,2009-02-10
Powerjohn25,0.843,2014-08-03
Nature Freak,0.841,2015-10-18
hPerks,0.831,2019-05-17
Xelna,0.824,2021-09-08
