Runner,Time,Date
Michael McFadden,4.919,2004-08-04
tingly,4.709,2005-08-30
IsraeliRD,4.296,2006-02-20
Xelna,4.250,2006-07-18
IsraeliRD,4.246,2006-07-21
Xelna,4.235,2006-07-29
Xelna,4.219,2006-08-03
Dushine,4.209,2007-10-20
Xelna,4.189,2007-10-21
Xelna,4.169,2007-10-21
Xelna,4.159,2008-06-XX
Xelna,4.156,2009-02-27
Nature Freak,4.151,2016-03-06
Nature Freak,4.141,2018-04-28
M@s,4.140,2018-07-21
DKman00,4.138,2019-01-24
