Runner,Time,Date
Michael McFadden,5.659,2004-08-04
Sceptus,4.859,2005-08-30
IsraeliRD,4.76,2006-05-26
Sceptus,4.609,2006-07-28
Xelna,4.579,2006-09-XX
Xelna,4.571,2008-12-30
Xelna,4.481,2009-08-08
Xelna,4.477,2011-08-21
M@s,4.469,2016-12-05
M@s,4.453,2016-12-06
Nature Freak,4.452,2019-02-14
Nature Freak,4.449,2019-02-14
Nature Freak,4.436,2019-02-14
