Runner,Time,Date
Michael McFadden,3.999,2004-08-04
Sceptus,3.890,2005-08-30
IsraeliRD,3.266,2006-06-06
IsraeliRD,3.074,2006-06-08
IsraeliRD,3.069,2006-09-30
Xelna,3.049,2007-10-24
Dushine,2.985,2008-10-18
Rigel,2.984,2009-01-XX
Xelna,2.402,2009-03-28
Xelna,2.370,2009-03-28
Nature Freak,2.333,2015-10-27
Nature Freak,2.287,2019-01-17
c0wmanglr,2.281,2022-02-02
Xelna,2.267,2022-02-02
c0wmanglr,2.250,2022-02-02
Xelna,2.236,2022-02-03
Xelna,2.226,2022-02-03
