Runner,Time,Date
Michael McFadden,4.149,2004-08-04
Sceptus,3.875,2006-02-20
Andrew Patterson,3.865,2006-06-06
Sceptus,3.859,2006-06-08
Xelna,3.857,2006-08-30
Andrew Patterson,3.844,2006-09-06
Tech Geek,3.841,2006-09-17
Sporlo,3.830,2011-01-24
Moshe,3.829,2013-02-26
Kalle29,3.810,2015-09-14
Stewman46,3.806,2016-11-06
Stewman46,3.795,2016-11-06
Xelna,3.788,2021-09-07
Xelna,3.784,2021-09-08
Xelna,3.780,2021-09-08
Xelna,3.779,2021-09-08
Xelna,3.778,2021-10-15
