Runner,Time,Date
Michael McFadden,11.829,2004-08-04
Kenneth Mair,10.619,2006-02-20
Xelna,9.500,2006-08-XX
Xelna,9.489,2008-10-04
Xelna,9.422,2009-01-10
Xelna,9.391,2011-09-26
Powerjohn25,9.329,2014-09-10
hPerks,9.323,2016-09-18
hPerks,9.270,2018-04-02
hPerks,9.206,2019-05-14
hPerks,9.168,2019-05-17
