Runner,Time,Date
Michael McFadden,9.199,2004-08-04
Sceptus,8.989,2005-08-30
Joshua Lyndon,8.299,2006-02-20
Sceptus,8.280,2006-06-22
Sceptus,8.250,2006-08-25
Xelna,8.188,2006-08-28
Ch0rus,8.179,2008-12-XX
Xelna,8.143,2009-02-01
Xelna,8.009,2009-03-06
Xelna,7.940,2009-03-14
Kalle29,7.878,2014-08-22
Kalle29,7.847,2015-07-30
Xelna,7.826,2020-04-20
Xelna,7.777,2020-04-20
Blasted,7.771,2021-04-07
Blasted,7.749,2021-04-07
