Runner,Time,Date
Michael McFadden,60.479,2004-08-04
IsraeliRD,47.589,2006-02-08
IsraeliRD,21.464,2006-02-20
IsraeliRD,14.429,2006-XX-XX
IsraeliRD,12.989,2006-09-XX
Xelna,9.629,2007-06-19
IsraeliRD,8.922,2009-01-11
Xelna,8.809,2009-02-08
Kalle29,8.268,2014-02-26
Nature Freak,8.144,2015-10-01
Nature Freak,8.083,2015-12-28
Nature Freak,8.079,2019-03-12
Xedron,8.059,2019-03-29
HappyTreeX1,8.008,2022-03-06
HappyTreeX1,7.992,2022-03-13
