Runner,Time,Date
Michael McFadden,16.089,2004-08-04
IsraeliRD,14.651,2006-03-27
Xelna,13.484,2006-08-18
Xelna,11.04,2007-06-20
Xelna,10.90,2007-06-24
Xelna,10.87,2007-06-24
IsraeliRD,10.859,2007-XX-XX
Xelna,10.858,2009-01-07
Xelna,10.795,2009-01-07
Xelna,10.312,2009-02-05
Xelna,9.79,2011-12-31
Xelna,9.679,2012-01-01
Powerjohn25,9.609,2014-08-06
Nature Freak,9.544,2017-08-03
Xedron,9.413,2018-03-31
Cobalt,9.403,2020-05-27
