Runner,Time,Date
Michael McFadden,16.109,2004-08-04
MaximumSpazz,15.279,2006-02-20
IsraeliRD,13.659,2006-08-17
IsraeliRD,13.499,2007-04-21
Xelna,13.329,2007-04-29
Xelna,12.261,2008-12-30
Kalle29,12.153,2014-07-10
Nature Freak,12.141,2018-12-24
Xelna,12.001,2019-08-01
Cobalt,11.967,2020-03-11
