Runner,Time,Date
Michael McFadden,2.899,2004-08-04
tingly,2.775,2005-08-30
Xelna,2.765,2009-01-07
Xelna,2.715,2011-08-06
BlastedMarble,2.714,2013-07-08
Nature Freak,2.702,2015-06-21
Nature Freak,2.700,2015-06-21
Nature Freak,2.699,2015-06-21
Nature Freak,2.694,2015-06-29
Nature Freak,2.691,2015-11-05
Nature Freak,2.688,2015-11-06
Xelna,2.662,2021-09-07
Xelna,2.660,2021-09-10
Xelna,2.650,2021-09-10
Xelna,2.645,2021-09-10
