Runner,Time,Date
Michael McFadden,3.979,2004-08-04
tingly,3.799,2005-08-30
IsraeliRD,2.643,2006-02-20
Dushine,2.599,2008-09-XX
Dushine,2.578,2008-12-30
Dushine,2.489,2009-01-12
Dushine,2.468,2009-01-24
Xelna,2.402,2009-03-28
Xelna,2.356,2011-08-27
Nature Freak,2.298,2015-10-28
Nature Freak,2.283,2019-03-22
c0wmanglr,2.279,2022-02-03
Xelna,2.240,2022-02-03
Xelna,2.236,2022-02-03
Xelna,2.200,2022-02-03
