Runner,Time,Date
Michael McFadden,2.649,2004-08-04
tingly,2.631,2005-08-30
Technostick,2.628,2006-07-28
Andrew Patterson,2.627,2006-09-08
Xelna,2.625,2009-01-10
Xelna,2.621,2009-01-11
KidPlayer44,2.599,2009-02-XX
Xelna,2.588,2009-03-07
Regislian,2.578,2013-05-27
Nature Freak,2.574,2015-07-24
Nature Freak,2.557,2015-07-25
Nature Freak,2.552,2015-10-31
Xelna,2.546,2020-05-25
Xelna,2.531,2021-09-14
Xelna,2.529,2021-09-14
Xelna,2.490,2021-09-14
Xelna,2.468,2021-09-14
