Runner,Time,Date
Michael McFadden,3.999,2004-08-04
Sceptus,3.922,2006-06-22
Xelna,3.890,2006-07-16
Xelna,3.844,2006-07-XX
Andrew Patterson,3.828,2006-09-06
Xelna,3.797,2006-09-22
Xelna,3.76,2006-09-22
Xelna,3.734,2006-09-22
Xelna,3.729,2008-12-29
Xelna,3.682,2009-01-11
Xelna,3.41,2011-08-26
Xelna,3.32,2011-08-26
Xelna,3.292,2011-08-26
Nature Freak,3.285,2015-12-23
Nature Freak,3.266,2018-04-10
