Runner,Time,Date
Michael McFadden,21.609,2004-08-04
Sceptus,21.532,???
IsraeliRD,21.531,2006-02-21
IsraeliRD,21.180,2006-03-27
Andrew Patterson,18.281,2006-XX-XX
IsraeliRD,17.274,2006-08-18
Xelna,6.659,2006-11-07
Dushine,6.299,2007-11-10
Dushine,6.129,2009-01-11
Dushine,5.869,2009-01-11
Dushine,5.779,2009-01-11
Dushine,5.469,2009-04-07
DKman00,5.421,2018-05-15
