Runner,Time,Date
Michael McFadden,23.229,2004-08-04
Tech Geek,14.111,2006-02-20
IsraeliRD,13.680,2006-05-14
Xelna,11.703,2006-07-28
Xelna,9.375,2006-09-22
Xelna,9.319,2008-10-04
Sonic Warrior1,8.689,2008-12-29
Xelna,8.595,2008-12-29
Xelna,8.564,2011-08-21
Xelna,7.972,2012-08-22
Xelna,7.946,???
Nature Freak,7.929,2016-09-24
Nature Freak,7.864,2016-09-24
Nature Freak,7.857,2019-12-19
Nature Freak,7.770,2020-04-25
