Runner,Time,Date
Michael McFadden,16.559,2004-08-04
IsraeliRD,11.537,2006-03-11
IsraeliRD,10.619,2006-XX-XX
Xelna,10.297,2006-08-17
Xelna,10.289,2006-09-29
IsraeliRD,9.609,2007-08-29
IsraeliRD,9.499,2007-08-XX
Xelna,9.489,2007-10-18
Sonic Warrior1,9.469,2008-12-15
Sonic Warrior1,9.379,2008-12-XX
Xelna,9.239,2009-01-19
Xelna,9.129,2009-01-19
Xelna,8.369,2009-01-19
Xelna,8.119,2009-01-19
Xelna,8.096,2009-01-19
Xelna,8.050,2009-01-19
Xelna,7.956,2011-07-03
dushine,7.941,???
Xedron,7.924,2018-04-04
