Runner,Time,Date
Michael McFadden,32.339,2004-08-04
Sceptus,32.15,2006-02-11
IsraeliRD,32.128,2006-02-20
IsraeliRD,31.948,2006-08-17
IsraeliRD,12.234,2006-11-03
Xelna,11.73,2006-11-04
Xelna,9.282,2006-11-04
IsraeliRD,8.96,2006-11-07
Xelna,7.234,2006-11-07
Xelna,6.828,2006-11-07
Xelna,6.777,2009-03-05
DKman00,6.609,2018-09-25
Xedron,6.586,2020-09-05
